target_id	length	eff_length	est_counts	tpm
Sobic.008G189600.1	2285	2097.28	0	0
Sobic.008G189700.1	3151	2963.28	0	0
Sobic.008G189800.3	402	215.36	0	0
Sobic.008G189900.4	3741	3553.28	47	1.75437
Sobic.008G190000.1	3031	2843.28	3	0.139944
Sobic.008G190100.1	2196	2008.28	1813.02	119.738
Sobic.008G190200.1	2938	2750.28	596.524	28.7676
Sobic.008G190300.1	1014	826.275	0	0
Sobic.008G190400.1	2200	2012.28	108.176	7.13012
Sobic.008G190500.1	4242	4054.28	67	2.19186
Sobic.008G190600.1	3381	3193.28	286.005	11.8792
Sobic.008G190700.2	4663	4475.28	432.995	12.8326
Sobic.008G190750.1	366	179.825	3	2.2127
Sobic.008G190800.1	1238	1050.28	0	0
Sobic.008G190900.1	887	699.507	17	3.22335
Sobic.008G191000.2	3114	2926.28	113	5.12171
Sobic.008G191100.1	2074	1886.28	124	8.71903
Sobic.008G191200.1	2293	2105.28	2098	132.175
Sobic.008G191300.1	2140	1952.28	6559	445.603
Sobic.008G191400.1	3073	2885.28	95	4.36705
Sobic.008G191500.1	2051	1863.28	102	7.26063
Sobic.008G191600.1	1077	889.275	136	20.284
Sobic.008G191700.1	761	573.571	0	0
Sobic.008G191800.1	1222	1034.28	0	0
Sobic.008G191850.2	1081	893.275	39	5.79069
Sobic.008G191900.1	2810	2622.28	1	0.0505793
Sobic.008G192000.1	1208	1020.28	961	124.927
Sobic.008G192100.1	728	540.571	0	0
Sobic.008G192166.1	1209	1021.28	0	0
Sobic.008G192232.1	315	130.625	0	0
Sobic.008G192300.1	1499	1311.28	60.2656	6.09575
Sobic.008G192400.1	4088	3900.28	14.7344	0.501057
Sobic.008G192600.2	3534	3346.28	598	23.7023
Sobic.008G192700.1	2654	2466.28	298	16.026
Sobic.008G192800.1	4181	3993.28	1520.23	50.4929
Sobic.008G192900.2	3739	3551.28	536.773	20.0474
Sobic.008G193000.1	345	159.424	2	1.6639
Sobic.008G193200.1	1489	1301.28	572	58.3013
Sobic.008G193300.1	2002	1814.28	232	16.9604
Sobic.008G193400.1	2510	2322.28	0	0
Sobic.K021434.1	129	32.037	0	0
Sobic.K021534.1	468	280.937	0.287529	0.135745
Sobic.K021734.1	1167	979.275	5.02651	0.68079
Sobic.K021834.1	447	259.991	0.123403	0.0629537
Sobic.K021934.1	267	87.1911	1.5	2.28176
Sobic.K022034.1	862	674.507	25.5776	5.0295
Sobic.K022134.1	465	277.937	4.25	2.02812
Sobic.K022234.1	174	18.0445	0	0
Sobic.K022334.1	291	108.526	0.00669722	0.00818488
Sobic.K022434.1	1830	1642.28	0	0
Sobic.K022534.1	663	475.675	1.24154e-05	3.46181e-06
Sobic.K022634.1	189	27.4441	0	0
Sobic.K022734.1	1307	1119.28	4.46486e-05	5.29081e-06
Sobic.K022834.1	366	179.825	0	0
Sobic.K022934.1	177	19.9491	0	0
Sobic.K023034.1	933	745.507	0	0
Sobic.K023134.1	1452	1264.28	0	0
Sobic.K023234.1	351	165.294	0.06479	0.0519879
Sobic.K023334.1	216	45.8492	0.166667	0.482135
Sobic.K023434.1	348	162.327	0.252037	0.205933
Sobic.K023534.1	1149	961.275	0.887044	0.122391
Sobic.K021448.1	492	304.851	0.444704	0.19348
Sobic.K021548.1	282	100.299	0	0
Sobic.K021648.1	498	310.82	0	0
Sobic.K021748.1	630	442.675	0	0
Sobic.K021848.1	1830	1642.28	0	0
Sobic.K021948.1	2215	2027.28	12.046	0.7881
Sobic.K022048.1	1251	1063.28	14.2942	1.78306
Sobic.K022148.1	1141	953.275	0	0
Sobic.K022248.1	177	19.9491	0	0
Sobic.K022348.1	933	745.507	0	0
Sobic.K021442.1	297	114.002	0	0
Sobic.K021542.1	1437	1249.28	0	0
Sobic.K021742.1	1725	1537.28	0	0
Sobic.K021415.1	678	490.675	1.34781	0.364324
Sobic.K021515.1	378	191.621	1.7113	1.18449
Sobic.003G000100.1	946	758.432	0	0
Sobic.003G000200.1	1119	931.275	0	0
Sobic.003G000400.1	1540	1352.28	0	0
Sobic.003G000450.1	644	456.675	0	0
Sobic.003G000500.1	1273	1085.28	0	0
Sobic.003G000600.3	1977	1789.28	739	54.7796
Sobic.003G000700.1	1147	959.275	0	0
Sobic.003G000800.1	1355	1167.28	111	12.6125
Sobic.003G000900.1	982	794.355	8	1.33576
Sobic.003G001100.1	372	185.716	477	340.66
Sobic.003G001200.1	1201	1013.28	171	22.3831
Sobic.003G001300.1	1939	1751.28	0	0
Sobic.003G001400.1	2140	1952.28	259	17.5958
Sobic.003G001500.1	4803	4615.28	111.203	3.19572
Sobic.003G001600.1	1229	1041.28	0	0
Sobic.003G001625.1	826	638.507	0	0
Sobic.003G001701.1	2673	2485.28	0	0
Sobic.003G001751.1	141	35.5942	0	0
Sobic.003G001800.2	1083	895.275	0	0
Sobic.003G001901.1	1183	995.275	0	0
Sobic.003G002000.1	1591	1403.28	2	0.189033
Sobic.003G002100.2	5447	5259.28	480.139	12.1086
Sobic.003G002201.1	707	519.624	0	0
Sobic.003G002300.1	4149	3961.28	26473	886.379
Sobic.003G002400.1	1625	1437.28	762	70.318
Sobic.003G002501.1	1436	1248.28	5	0.531265
Sobic.003G002600.1	2824	2636.28	1096	55.1406
Sobic.003G002700.1	1888	1700.28	209	16.3034
Sobic.003G002800.6	690	502.624	31	8.18031
Sobic.003G002900.1	2388	2200.28	6	0.361681
Sobic.003G003000.1	933	745.507	528	93.9363
Sobic.003G003200.1	2922	2734.28	1592.61	77.2537
Sobic.003G003300.2	1278	1090.28	70	8.51556
Sobic.003G003375.1	1247	1059.28	89	11.1438
Sobic.003G003450.2	2212	2024.28	899	58.9036
Sobic.003G003600.1	3527	3339.28	1281	50.8801
Sobic.003G003700.1	2166	1978.28	9	0.603403
Sobic.003G003750.1	2222	2034.28	9	0.586792
Sobic.003G003800.2	2836	2648.28	331	16.5774
Sobic.003G003901.1	689	501.675	0	0
Sobic.003G004000.1	727	539.571	0	0
Sobic.003G004100.1	1240	1052.28	38	4.78967
Sobic.003G004200.1	2773	2585.28	719.551	36.9153
Sobic.003G004300.1	3099	2911.28	333.449	15.1914
Sobic.003G004500.2	3969	3781.28	302	10.593
Sobic.003G004600.1	2963	2775.28	61	2.91525
Sobic.003G004700.1	1030	842.275	273	42.9893
Sobic.003G004800.2	1821	1633.28	100	8.12067
Sobic.003G004900.1	2059	1871.28	7	0.496149
Sobic.003G005000.3	1358	1170.28	818	92.7079
Sobic.003G005100.1	1639	1451.28	205	18.7351
Sobic.003G005200.1	1211	1023.28	1252	162.279
Sobic.003G005267.1	1316	1128.28	27	3.17395
Sobic.003G005332.1	993	805.275	0	0
Sobic.003G005400.1	1788	1600.28	0	0
Sobic.003G005500.1	2043	1855.28	27	1.93022
Sobic.003G005600.4	2632	2444.28	1341	72.7663
Sobic.003G005700.1	2243	2055.28	3	0.193599
Sobic.003G005750.1	2149	1961.28	0	0
Sobic.003G005800.1	1296	1108.28	385	46.0749
Sobic.003G005900.2	2135	1947.28	743	50.6073
Sobic.003G006000.1	1772	1584.28	1	0.0837184
Sobic.003G006100.1	2887	2699.28	0	0
Sobic.003G006200.1	2270	2082.28	372	23.695
Sobic.003G006300.1	3620	3432.28	777	30.0255
Sobic.003G006400.1	3253	3065.28	231	9.99526
Sobic.003G006500.1	2461	2273.28	0	0
Sobic.003G006600.1	1627	1439.28	0	0
Sobic.003G006701.1	411	224.228	12	7.09811
Sobic.003G006822.1	2551	2363.28	624.331	35.039
Sobic.003G006844.1	374	187.678	74	52.2961
Sobic.003G006866.1	420	233.136	1	0.568908
Sobic.003G006900.1	1230	1042.28	34	4.32661
Sobic.003G007100.1	1353	1165.28	37	4.21138
Sobic.003G007200.1	977	789.355	1	0.168027
Sobic.003G007300.4	3333	3145.28	415.669	17.5283
Sobic.003G007400.2	3091	2903.28	5	0.22842
Sobic.003G007500.5	1986	1798.28	347	25.5932
Sobic.003G007600.1	1266	1078.28	0	0
Sobic.003G007650.1	1409	1221.28	0	0
Sobic.003G007700.1	1983	1795.28	446	32.95
Sobic.003G007800.1	1383	1195.28	0	0
Sobic.003G007900.1	1350	1162.28	0	0
Sobic.003G008100.1	4754	4566.28	53	1.53945
Sobic.003G008200.2	982	794.355	3	0.500908
Sobic.003G008300.1	1247	1059.28	167	20.9102
Sobic.003G008500.1	3277	3089.28	891	38.2536
Sobic.003G008600.1	2369	2181.28	491	29.8554
Sobic.003G008700.1	3599	3411.28	2	0.0777615
Sobic.003G008800.3	4832	4644.28	61.0662	1.74395
Sobic.003G008850.1	339	153.613	1	0.863421
Sobic.003G008900.1	1355	1167.28	773	87.833
Sobic.003G009000.4	2326	2138.28	0	0
Sobic.003G009100.1	1448	1260.28	248	26.0998
Sobic.003G009200.7	1617	1429.28	20	1.85595
Sobic.003G009300.1	1398	1210.28	115	12.6027
Sobic.003G009400.4	1833	1645.28	3	0.241843
Sobic.003G009502.1	1862	1674.28	3.67548	0.291165
Sobic.003G009600.1	939	751.507	0	0
Sobic.003G009650.1	663	475.675	0	0
Sobic.003G009700.1	1973	1785.28	692.325	51.4347
Sobic.003G009800.2	1574	1386.28	0	0
Sobic.003G009900.1	2777	2589.28	0	0
Sobic.003G010000.3	1955	1767.28	0	0
Sobic.003G010100.1	2370	2182.28	1	0.0607774
Sobic.003G010200.1	1885	1697.28	430	33.6022
Sobic.003G010300.1	2103	1915.28	145	10.0413
Sobic.003G010400.1	1373	1185.28	207	23.1634
Sobic.003G010500.1	2809	2621.28	25	1.26497
Sobic.003G010600.1	2285	2097.28	634	40.0945
Sobic.003G010650.1	1177	989.275	0	0
Sobic.003G010700.1	1617	1429.28	4	0.371189
Sobic.003G010800.2	2943	2755.28	936	45.057
Sobic.003G010900.2	1915	1727.28	58	4.45367
Sobic.003G011000.1	3503	3315.28	4	0.160026
Sobic.003G011100.1	1610	1422.28	472	44.0159
Sobic.003G011200.1	2085	1897.28	5	0.349535
Sobic.003G011300.3	3926	3738.28	427	15.1498
Sobic.003G011400.1	1383	1195.28	0	0
Sobic.003G011600.1	1566	1378.28	0	0
Sobic.003G011700.1	1113	925.275	0	0
Sobic.003G011800.1	1696	1508.28	105	9.23337
Sobic.003G011900.1	2139	1951.28	500	33.9862
Sobic.003G012000.1	2567	2379.28	75	4.18088
Sobic.003G012100.2	2363	2175.28	967	58.9608
Sobic.003G012200.1	2388	2200.28	1882	113.447
Sobic.003G012300.1	2192	2004.28	32.0382	2.12013
Sobic.003G012400.1	1877	1689.28	5	0.392573
Sobic.003G012500.2	1242	1054.28	417	52.4606
Sobic.003G012600.4	1199	1011.28	90	11.8039
Sobic.003G012650.1	360	174.055	0	0
Sobic.003G012700.1	940	752.507	511	90.0661
Sobic.003G012750.1	426	239.113	0	0
Sobic.003G012800.1	1810	1622.28	4	0.327029
Sobic.003G012900.1	3197	3009.28	6	0.264448
Sobic.003G013000.1	2791	2603.28	38	1.93604
Sobic.003G013100.1	1653	1465.28	1	0.0905174
Sobic.003G013300.1	1404	1216.28	0	0
Sobic.003G013400.1	3286	3098.28	8.0022	0.342563
Sobic.003G013700.1	1246	1058.28	26	3.25856
Sobic.003G013800.1	3349	3161.28	2	0.083911
Sobic.003G013900.2	773	585.571	0	0
Sobic.003G013950.1	689	501.675	0	0
Sobic.003G014000.1	1338	1150.28	225	25.9437
Sobic.003G014100.1	1620	1432.28	207	19.1688
Sobic.003G014200.1	1413	1225.28	4	0.43299
Sobic.003G014300.2	1259	1071.28	345	42.7139
Sobic.003G014400.1	960	772.355	62	10.647
Sobic.003G014500.1	5103	4915.28	1042	28.1171
Sobic.003G014600.1	2118	1930.28	0	0
Sobic.003G014700.1	2584	2396.28	4	0.221399
Sobic.003G014766.1	1198	1010.28	7	0.918988
Sobic.003G014832.2	2254	2066.28	1	0.0641894
Sobic.003G014900.9	5103	4915.28	42	1.13332
Sobic.003G015000.3	3426	3238.28	27	1.10586
Sobic.003G015100.1	2572	2384.28	0	0
Sobic.003G015150.1	438	250.991	0	0
Sobic.003G015200.1	1285	1097.28	0	0
Sobic.003G015300.1	1023	835.275	0	0
Sobic.003G015400.1	1320	1132.28	71	8.31683
Sobic.003G015600.2	3706	3518.28	1049	39.5455
Sobic.003G015700.1	2446	2258.28	3	0.176196
Sobic.003G015900.1	1219	1031.28	1701	218.767
Sobic.003G015950.1	1200	1012.28	0	0
Sobic.003G016000.1	1097	909.275	0	0
Sobic.003G016100.1	1153	965.275	0	0
Sobic.003G016200.1	1185	997.275	0	0
Sobic.003G016300.2	811	623.571	84	17.8667
Sobic.003G016400.1	1036	848.275	45	7.03602
Sobic.003G016500.1	3838	3650.28	123	4.46921
Sobic.003G016600.1	1641	1453.28	115	10.4955
Sobic.003G016701.1	1779	1591.28	6	0.500101
Sobic.003G016800.1	1440	1252.28	12	1.27096
Sobic.003G016900.6	4745	4557.28	238	6.92665
Sobic.003G016950.1	1221	1033.28	0	0
Sobic.003G017000.1	1204	1016.28	0	0
Sobic.003G017100.3	2884	2696.28	986	48.5025
Sobic.003G017200.1	1506	1318.28	37	3.72261
Sobic.003G017300.5	2972	2784.28	339.41	16.1683
Sobic.003G017400.1	2261	2073.28	364.393	23.3112
Sobic.003G017500.1	5256	5068.28	43.1976	1.13045
Sobic.003G017601.2	2682	2494.28	170	9.03974
Sobic.003G017700.6	2067	1879.28	738	52.0856
Sobic.003G017800.1	2719	2531.28	278	14.5666
Sobic.003G017900.1	2385	2197.28	0	0
Sobic.003G018000.3	2763	2575.28	0	0
Sobic.003G018300.1	554	366.755	0	0
Sobic.003G018400.1	1020	832.275	21	3.3466
Sobic.003G018560.1	1219	1031.28	2	0.257221
Sobic.003G018600.1	752	564.571	576	135.318
Sobic.003G018700.2	4923	4735.28	7	0.196067
Sobic.003G018800.1	1198	1010.28	434	56.9772
Sobic.003G018820.1	1269	1081.28	0	0
Sobic.003G018860.1	1059	871.275	30	4.56686
Sobic.003G018900.2	2372	2184.28	207	12.5694
Sobic.003G019000.1	1798	1610.28	91	7.49536
Sobic.003G019100.2	4673	4485.28	174	5.14531
Sobic.003G019200.1	897	709.507	214	40.0044
Sobic.003G019300.1	1342	1154.28	0	0
Sobic.003G019400.1	1314	1126.28	0	0
Sobic.003G019600.1	312	127.783	3	3.11387
Sobic.003G019700.1	2115	1927.28	1013	69.7135
Sobic.003G019800.1	1092	904.275	100	14.6673
Sobic.003G019900.1	2913	2725.28	22	1.07069
Sobic.003G020100.1	458	270.964	39	19.0899
Sobic.003G020200.1	1393	1205.28	3	0.330131
Sobic.003G020300.1	1457	1269.28	0	0
Sobic.003G020360.1	1906	1718.28	505	38.9807
Sobic.003G020400.1	1134	946.275	0	0
Sobic.003G020500.1	1827	1639.28	3	0.242728
Sobic.003G020600.1	2153	1965.28	507	34.2165
Sobic.003G020700.1	615	427.675	0	0
Sobic.003G020800.1	439	251.991	0	0
Sobic.003G021000.1	1296	1108.28	0	0
Sobic.003G021100.3	1746	1558.28	449	38.2167
Sobic.003G021200.1	1453	1265.28	350	36.6889
Sobic.003G021401.1	542	354.755	0	0
Sobic.003G021500.1	2626	2438.28	518	28.1772
Sobic.003G021600.1	2551	2363.28	278	15.6021
Sobic.003G021700.1	927	739.507	0	0
Sobic.003G021800.2	1239	1051.28	2	0.252328
Sobic.003G021900.1	2647	2459.28	62	3.34377
Sobic.003G022000.1	2306	2118.28	10	0.626136
Sobic.003G022200.1	955	767.432	840	145.175
Sobic.003G022300.1	1098	910.275	3811	555.287
Sobic.003G022400.2	1873	1685.28	18	1.41662
Sobic.003G022500.1	1135	947.275	7	0.980106
Sobic.003G022600.1	2478	2290.28	1025	59.3591
Sobic.003G022700.1	1424	1236.28	68	7.29533
Sobic.003G022800.1	1327	1139.28	93	10.8269
Sobic.003G022900.1	3640	3452.28	41.103	1.57914
Sobic.003G023000.1	1840	1652.28	953	76.5001
Sobic.003G023100.1	1089	901.275	2	0.294323
Sobic.003G023200.1	1342	1154.28	195	22.4066
Sobic.003G023300.1	2877	2689.28	410	20.2209
Sobic.003G023400.1	4984	4796.28	582	16.0942
Sobic.003G023500.1	2336	2148.28	182	11.2365
Sobic.003G023600.1	2034	1846.28	0	0
Sobic.003G023633.1	2179	1991.28	0	0
Sobic.003G023666.2	3225	3037.28	0	0
Sobic.003G023732.1	989	801.275	0	0
Sobic.003G023800.1	2354	2166.28	2	0.122453
Sobic.003G023902.1	1314	1126.28	0	0
Sobic.003G024000.1	2049	1861.28	7	0.498814
Sobic.003G024100.1	3008	2820.28	11	0.517312
Sobic.003G024200.1	2214	2026.28	593	38.8157
Sobic.003G024300.1	1944	1756.28	167	12.6117
Sobic.003G024400.1	2280	2092.28	589	37.3377
Sobic.003G024500.1	522	334.755	76	30.1119
Sobic.003G024600.1	1970	1782.28	0	0
Sobic.003G024700.1	1538	1350.28	0	0
Sobic.003G024800.1	2024	1836.28	891	64.3563
Sobic.003G024900.1	960	772.355	7	1.20208
Sobic.003G025000.1	2657	2469.28	27.9078	1.49902
Sobic.003G025100.1	3014	2826.28	35.094	1.64691
Sobic.003G025200.2	962	774.355	951	162.889
Sobic.003G025300.1	3267	3079.28	31	1.33526
Sobic.003G025400.1	351	165.294	258.963	207.794
Sobic.003G025500.1	891	703.507	0	0
Sobic.003G025600.1	2157	1969.28	280	18.8583
Sobic.003G025666.1	1949	1761.28	0	0
Sobic.003G025700.1	2330	2142.28	148	9.163
Sobic.003G025732.1	528	340.755	0	0
Sobic.003G025800.1	723	535.571	3	0.742943
Sobic.003G025900.1	660	472.675	0	0
Sobic.003G026000.1	805	617.571	1	0.214765
Sobic.003G026100.1	1423	1235.28	67	7.19387
Sobic.003G026200.1	2287	2099.28	14	0.884525
Sobic.003G026300.1	1676	1488.28	268	23.8838
Sobic.003G026400.1	1945	1757.28	4	0.301906
Sobic.003G026600.1	976	788.355	33	5.55193
Sobic.003G026700.1	1867	1679.28	43	3.39624
Sobic.003G026900.2	3148	2960.28	70	3.1363
Sobic.003G027000.2	1574	1386.28	0	0
Sobic.003G027100.1	1487	1299.28	0	0
Sobic.003G027200.1	1290	1102.28	0	0
Sobic.003G027300.1	940	752.507	0	0
Sobic.003G027400.1	1307	1119.28	3	0.355497
Sobic.003G027500.1	3361	3173.28	1060	44.3047
Sobic.003G027600.1	2749	2561.28	29	1.50173
Sobic.003G027700.2	2537	2349.28	3	0.169371
Sobic.003G027800.1	2922	2734.28	108	5.23881
Sobic.003G028000.1	1291	1103.28	0	0
Sobic.003G028100.1	1449	1261.28	64	6.7301
Sobic.003G028200.1	2194	2006.28	245	16.1967
Sobic.003G028300.1	5416	5228.28	84	2.13095
Sobic.003G028400.1	1812	1624.28	32	2.61301
Sobic.003G028500.1	594	406.717	0	0
Sobic.003G028600.2	2586	2398.28	488	26.9881
Sobic.003G028800.1	1318	1130.28	80	9.38766
Sobic.003G028900.1	1789	1601.28	2354	194.981
Sobic.003G029000.1	1625	1437.28	7	0.645966
Sobic.003G029100.2	4551	4363.28	1448.74	44.0383
Sobic.003G029200.1	3841	3653.28	783	28.427
Sobic.003G029300.1	1088	900.275	0	0
Sobic.003G029350.1	569	381.755	0	0
Sobic.003G029400.1	1439	1251.28	40	4.23993
Sobic.003G029500.1	3501	3313.28	360	14.4111
Sobic.003G029600.1	4533	4345.28	508	15.5059
Sobic.003G029700.1	2629	2441.28	1042	56.6112
Sobic.003G029800.1	4097	3909.28	43	1.45889
Sobic.003G029900.1	2085	1897.28	53	3.70507
Sobic.003G030000.1	1407	1219.28	99	10.7692
Sobic.003G030100.1	2008	1820.28	0	0
Sobic.003G030200.1	2463	2275.28	4.07341	0.237452
Sobic.003G030300.1	2153	1965.28	166.927	11.2656
Sobic.003G030400.1	1393	1205.28	69	7.59301
Sobic.003G030500.1	5224	5036.28	175	4.60872
Sobic.003G030600.1	2634	2446.28	48	2.60248
Sobic.003G030700.1	1874	1686.28	94	7.39351
Sobic.003G030800.1	1693	1505.28	254	22.3805
Sobic.003G030900.1	2589	2401.28	151	8.34039
Sobic.003G031001.1	1005	817.275	2.001	0.324735
Sobic.003G031100.1	2217	2029.28	320	20.9151
Sobic.003G031200.1	1017	829.275	369	59.0173
Sobic.003G031300.1	1021	833.275	0	0
Sobic.003G031400.1	1610	1422.28	8	0.746032
Sobic.003G031500.1	992	804.275	87.0094	14.3487
Sobic.003G031600.2	2694	2506.28	33	1.74637
Sobic.003G031700.2	4821	4633.28	43	1.23093
Sobic.003G031750.1	1017	829.275	5	0.799692
Sobic.003G031800.1	5767	5579.28	441	10.4836
Sobic.003G031900.1	784	596.571	150	33.3488
Sobic.003G032000.1	2860	2672.28	145	7.19678
Sobic.003G032200.1	2165	1977.28	1	0.0670786
Sobic.003G032301.3	318	133.478	0	0
Sobic.003G032350.1	354	168.227	0	0
Sobic.003G032400.1	927	739.507	580	104.025
Sobic.003G032450.1	757	569.571	0	0
Sobic.003G032500.1	713	525.624	2	0.504668
Sobic.003G032600.1	858	670.507	446	88.2232
Sobic.003G032700.1	639	451.675	57	16.7379
Sobic.003G032800.1	1309	1121.28	389.141	46.0306
Sobic.003G032900.2	4826	4638.28	238.166	6.81042
Sobic.003G033000.2	3589	3401.28	96.8344	3.77606
Sobic.003G033100.1	2694	2506.28	107	5.66248
Sobic.003G033200.1	1640	1452.28	119	10.868
Sobic.003G033300.1	1628	1440.28	1	0.0920886
Sobic.003G033400.1	1140	952.275	0	0
Sobic.003G033500.1	1283	1095.28	0	0
Sobic.003G033600.1	862	674.507	0	0
Sobic.003G033700.2	1496	1308.28	28	2.83864
Sobic.003G033800.3	1373	1185.28	5	0.559503
Sobic.003G033900.1	1723	1535.28	0	0
Sobic.003G034000.1	2697	2509.28	59.7555	3.1585
Sobic.003G034100.1	2010	1822.28	21.2445	1.54627
Sobic.003G034200.1	303	119.537	2	2.2191
Sobic.003G034250.1	495	307.851	1	0.430835
Sobic.003G034300.1	1686	1498.28	385	34.0816
Sobic.003G034400.1	2347	2159.28	19	1.16707
Sobic.003G034500.1	1175	987.275	3	0.403027
Sobic.003G034600.1	1397	1209.28	4.00332	0.439083
Sobic.003G034700.1	3021	2833.28	5633	263.695
Sobic.003G034800.2	2449	2261.28	1	0.058654
Sobic.003G034900.2	2039	1851.28	1182	84.6833
Sobic.003G034950.1	300	116.695	0	0
Sobic.003G035100.1	1975	1787.28	259	19.2203
Sobic.003G035200.1	1334	1146.28	1	0.115708
Sobic.003G035266.1	1321	1133.28	0	0
Sobic.003G035400.1	2016	1828.28	1	0.0725454
Sobic.003G035500.1	2458	2270.28	19	1.11001
Sobic.003G035602.1	2482	2294.28	1	0.0578104
Sobic.003G035700.1	1825	1637.28	47.0025	3.80759
Sobic.003G035900.1	1387	1199.28	393	43.4635
Sobic.003G036000.1	2801	2613.28	868.751	44.0922
Sobic.003G036100.1	826	638.507	4	0.830894
Sobic.003G036150.1	913	725.507	1	0.182814
Sobic.003G036200.1	2752	2564.28	22589.3	1168.39
Sobic.003G036300.1	1676	1488.28	1402	124.944
Sobic.003G036400.1	3614	3426.28	738	28.5684
Sobic.003G036500.1	1511	1323.28	204.93	20.5403
Sobic.003G036600.1	2766	2578.28	639.946	32.9204
Sobic.003G036651.1	1391	1203.28	1	0.110227
Sobic.003G036700.1	1788	1600.28	35	2.90085
Sobic.003G036800.1	1556	1368.28	227	22.0041
Sobic.003G036900.1	5171	4983.28	1604	42.6914
Sobic.003G037000.1	2409	2221.28	792	47.2905
Sobic.003G037100.1	1077	889.275	62	9.24713
Sobic.003G037200.1	1551	1363.28	15	1.45935
Sobic.003G037300.1	1561	1373.28	297	28.6847
Sobic.003G037400.1	1384	1196.28	125	13.8589
Sobic.003G037500.1	2325	2137.28	27	1.67554
Sobic.003G037600.1	1948	1760.28	8	0.602783
Sobic.003G037700.3	2864	2676.28	97.0032	4.80736
Sobic.003G037800.1	1961	1773.28	439	32.8352
Sobic.003G037900.1	1461	1273.28	666	69.375
Sobic.003G038000.1	2139	1951.28	1	0.0679724
Sobic.003G038100.1	2873	2685.28	1180	58.2834
Sobic.003G038250.1	2580	2392.28	68	3.77007
Sobic.003G038400.1	1273	1085.28	35	4.2774
Sobic.003G038500.1	2456	2268.28	1261	73.7345
Sobic.003G038600.1	1226	1038.28	283	36.1514
Sobic.003G038800.2	666	478.675	0	0
Sobic.003G038901.1	713	525.624	0	0
Sobic.003G039000.1	2413	2225.28	146	8.70203
Sobic.003G039100.1	1029	841.275	30	4.72971
Sobic.003G039200.1	928	740.507	993	177.857
Sobic.003G039300.1	2511	2323.28	270.25	15.4283
Sobic.003G039400.1	887	699.507	4	0.758436
Sobic.003G039500.3	1893	1705.28	36	2.80001
Sobic.003G039600.3	1153	965.275	1	0.137404
Sobic.003G039700.1	1332	1144.28	600.315	69.5825
Sobic.003G039800.3	1256	1068.28	192.685	23.923
Sobic.003G039900.7	1924	1736.28	1312	100.223
Sobic.003G040000.1	1957	1769.28	259.52	19.4548
Sobic.003G040100.1	2420	2232.28	1	0.059416
Sobic.003G040200.2	330	144.931	172	157.405
Sobic.003G040300.6	3415	3227.28	199	8.1784
Sobic.003G040400.1	2269	2081.28	0	0
Sobic.003G040500.1	832	644.507	0	0
Sobic.003G040600.1	2598	2410.28	29	1.59582
Sobic.003G040700.3	1607	1419.28	36	3.36424
Sobic.003G040800.1	1731	1543.28	11	0.945368
Sobic.003G040900.1	4490	4302.28	2725	84.0078
Sobic.003G041000.2	1345	1157.28	308	35.2992
Sobic.003G041100.1	2263	2075.28	311	19.8763
Sobic.003G041200.1	764	576.571	10	2.30037
Sobic.003G041300.1	2199	2011.28	153	10.0895
Sobic.003G041400.2	2638	2450.28	26	1.40738
Sobic.003G041500.1	2413	2225.28	5	0.298015
Sobic.003G041600.1	770	582.571	16	3.64269
Sobic.003G041700.1	4243	4055.28	4	0.130825
Sobic.003G041801.1	3369	3181.28	1	0.0416918
Sobic.003G041900.3	2241	2053.28	23	1.4857
Sobic.003G042000.1	567	379.755	0	0
Sobic.003G042100.4	3456	3268.28	55	2.23201
Sobic.003G042150.1	484	296.851	0	0
Sobic.003G042200.4	3693	3505.28	0	0
Sobic.003G042400.1	3929	3741.28	200	7.09025
Sobic.003G042700.1	2955	2767.28	1096	52.5303
Sobic.003G042900.1	1883	1695.28	1559	121.971
Sobic.003G043000.1	5721	5533.28	295.028	7.07184
Sobic.003G043100.1	1520	1332.28	312	31.0608
Sobic.003G043150.1	1897	1709.28	0	0
Sobic.003G043200.1	7072	6884.28	434	8.36148
Sobic.003G043300.1	2966	2778.28	876.905	41.8628
Sobic.003G043400.1	1644	1456.28	280.379	25.536
Sobic.003G043500.2	1482	1294.28	0	0
Sobic.003G043600.1	3406	3218.28	3.17385	0.130802
Sobic.003G043650.1	1254	1066.28	36	4.478
Sobic.003G043700.1	794	606.571	4	0.874641
Sobic.003G043800.1	4252	4064.28	475.985	15.5332
Sobic.003G043900.1	3526	3338.28	3.01531	0.119801
Sobic.003G044000.1	1402	1214.28	20	2.18456
Sobic.003G044100.1	1591	1403.28	115	10.8694
Sobic.003G044200.1	2903	2715.28	729	35.6094
Sobic.003G044300.1	1191	1003.28	114	15.0708
Sobic.003G044400.1	797	609.571	319	69.4093
Sobic.003G044500.1	348	162.327	0	0
Sobic.003G044600.1	770	582.571	0	0
Sobic.003G044700.3	2533	2345.28	12	0.678639
Sobic.003G044800.1	1456	1268.28	0	0
Sobic.003G044900.1	3098	2910.28	148	6.74495
Sobic.003G045000.1	2755	2567.28	36	1.85987
Sobic.003G045100.1	1484	1296.28	55	5.62752
Sobic.003G045200.1	1799	1611.28	94	7.73766
Sobic.003G045300.1	3366	3178.28	128.505	5.36266
Sobic.003G045400.1	1080	892.275	274.495	40.8025
Sobic.003G045450.1	327	142.062	0	0
Sobic.003G045501.1	2641	2453.28	12.643	0.683527
